"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PRINTO01","Industrial production, s.a.","SWE","Sweden","GP","Growth previous period","M","Monthly","2021-08","Aug-2021","PC","Percentage","0","Units",,,-1.3032145960035,,
"PRINTO01","Industrial production, s.a.","SWE","Sweden","GP","Growth previous period","M","Monthly","2021-09","Sep-2021","PC","Percentage","0","Units",,,-0.176056338028148,,
"PRINTO01","Industrial production, s.a.","TUR","Turkey","GP","Growth previous period","M","Monthly","2019-12","Dec-2019","PC","Percentage","0","Units",,,2.07792207792209,,
"PRINTO01","Industrial production, s.a.","TUR","Turkey","GP","Growth previous period","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,-0.339270568278206,,
"PRINTO01","Industrial production, s.a.","TUR","Turkey","GP","Growth previous period","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,2.46808510638299,,
"PRINTO01","Industrial production, s.a.","TUR","Turkey","GP","Growth previous period","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,-6.06312292358804,,
"PRINTO01","Industrial production, s.a.","TUR","Turkey","GP","Growth previous period","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,-30.0618921308577,,
"PRINTO01","Industrial production, s.a.","TUR","Turkey","GP","Growth previous period","M","Monthly","2020-05","May-2020","PC","Percentage","0","Units",,,18.9633375474083,,
"PRINTO01","Industrial production, s.a.","TUR","Turkey","GP","Growth previous period","M","Monthly","2020-06","Jun-2020","PC","Percentage","0","Units",,,16.5781083953241,,
"PRINTO01","Industrial production, s.a.","TUR","Turkey","GP","Growth previous period","M","Monthly","2020-07","Jul-2020","PC","Percentage","0","Units",,,9.66271649954424,,
"PRINTO01","Industrial production, s.a.","TUR","Turkey","GP","Growth previous period","M","Monthly","2020-08","Aug-2020","PC","Percentage","0","Units",,,1.66251039068993,,
"PRINTO01","Industrial production, s.a.","TUR","Turkey","GP","Growth previous period","M","Monthly","2020-09","Sep-2020","PC","Percentage","0","Units",,,2.28945216680294,,
"PRINTO01","Industrial production, s.a.","TUR","Turkey","GP","Growth previous period","M","Monthly","2020-10","Oct-2020","PC","Percentage","0","Units",,,0.879296562749812,,
"PRINTO01","Industrial production, s.a.","TUR","Turkey","GP","Growth previous period","M","Monthly","2020-11","Nov-2020","PC","Percentage","0","Units",,,1.42630744849445,,
"PRINTO01","Industrial production, s.a.","TUR","Turkey","GP","Growth previous period","M","Monthly","2020-12","Dec-2020","PC","Percentage","0","Units",,,1.09375,,
"PRINTO01","Industrial production, s.a.","TUR","Turkey","GP","Growth previous period","M","Monthly","2021-01","Jan-2021","PC","Percentage","0","Units",,,1.00463678516228,,
"PRINTO01","Industrial production, s.a.","TUR","Turkey","GP","Growth previous period","M","Monthly","2021-02","Feb-2021","PC","Percentage","0","Units",,,0.22953328232594,,
"PRINTO01","Industrial production, s.a.","TUR","Turkey","GP","Growth previous period","M","Monthly","2021-03","Mar-2021","PC","Percentage","0","Units",,,0.763358778625964,,
"PRINTO01","Industrial production, s.a.","TUR","Turkey","GP","Growth previous period","M","Monthly","2021-04","Apr-2021","PC","Percentage","0","Units",,,-0.909090909090921,,
"PRINTO01","Industrial production, s.a.","TUR","Turkey","GP","Growth previous period","M","Monthly","2021-05","May-2021","PC","Percentage","0","Units",,,1.68195718654435,,
"PRINTO01","Industrial production, s.a.","TUR","Turkey","GP","Growth previous period","M","Monthly","2021-06","Jun-2021","PC","Percentage","0","Units",,,2.18045112781954,,
"PRINTO01","Industrial production, s.a.","TUR","Turkey","GP","Growth previous period","M","Monthly","2021-07","Jul-2021","PC","Percentage","0","Units",,,-3.45842531272996,,
"PRINTO01","Industrial production, s.a.","TUR","Turkey","GP","Growth previous period","M","Monthly","2021-08","Aug-2021","PC","Percentage","0","Units",,,5.64024390243903,,
"PRINTO01","Industrial production, s.a.","TUR","Turkey","GP","Growth previous period","M","Monthly","2021-09","Sep-2021","PC","Percentage","0","Units",,,-1.5151515151515,,
"PRINTO01","Industrial production, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2019-12","Dec-2019","IDX","Index","0","Units","2015_100","2015=100",-0.409836065573769,,
"PRINTO01","Industrial production, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2015_100","2015=100",0.308641975308636,,
"PRINTO01","Industrial production, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2015_100","2015=100",0.102564102564108,,
"PRINTO01","Industrial production, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2015_100","2015=100",-5.22540983606556,,
"PRINTO01","Industrial production, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2015_100","2015=100",-19.7837837837838,,
"PRINTO01","Industrial production, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2015_100","2015=100",6.33423180592994,,
"PRINTO01","Industrial production, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2015_100","2015=100",10.5196451204056,,
"PRINTO01","Industrial production, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2015_100","2015=100",5.61926605504586,,
"PRINTO01","Industrial production, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2015_100","2015=100",0.977198697068418,,
"PRINTO01","Industrial production, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2015_100","2015=100",0.537634408602155,,
"PRINTO01","Industrial production, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2015_100","2015=100",0.748663101604281,,
"PRINTO01","Industrial production, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2020-11","Nov-2020","IDX","Index","0","Units","2015_100","2015=100",0.849256900212311,,
"PRINTO01","Industrial production, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2020-12","Dec-2020","IDX","Index","0","Units","2015_100","2015=100",0,,
"PRINTO01","Industrial production, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2021-01","Jan-2021","IDX","Index","0","Units","2015_100","2015=100",-1.57894736842105,,
"PRINTO01","Industrial production, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2021-02","Feb-2021","IDX","Index","0","Units","2015_100","2015=100",0.534759358288774,,
"PRINTO01","Industrial production, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2021-03","Mar-2021","IDX","Index","0","Units","2015_100","2015=100",1.48936170212765,,
"PRINTO01","Industrial production, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2021-04","Apr-2021","IDX","Index","0","Units","2015_100","2015=100",-0.838574423480092,,
"PRINTO01","Industrial production, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2021-05","May-2021","IDX","Index","0","Units","2015_100","2015=100",0.634249471458783,,
"PRINTO01","Industrial production, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2021-06","Jun-2021","IDX","Index","0","Units","2015_100","2015=100",-0.735294117647062,,
"PRINTO01","Industrial production, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2021-07","Jul-2021","IDX","Index","0","Units","2015_100","2015=100",1.16402116402115,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2019-12","Dec-2019","PC","Percentage","0","Units",,,-0.362495048417623,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,-0.517723747489388,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,0.230384660279074,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,-3.82631283388947,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,-13.5928297948541,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2020-05","May-2020","PC","Percentage","0","Units",,,1.9496020275101,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2020-06","Jun-2020","PC","Percentage","0","Units",,,6.19593352546613,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2020-07","Jul-2020","PC","Percentage","0","Units",,,4.08776883401235,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2020-08","Aug-2020","PC","Percentage","0","Units",,,1.05776557166448,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2020-09","Sep-2020","PC","Percentage","0","Units",,,-0.302943716081766,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2020-10","Oct-2020","PC","Percentage","0","Units",,,1.09150550355169,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2020-11","Nov-2020","PC","Percentage","0","Units",,,0.533393208574863,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2020-12","Dec-2020","PC","Percentage","0","Units",,,1.1573585670779,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2021-01","Jan-2021","PC","Percentage","0","Units",,,1.14177690684477,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2021-02","Feb-2021","PC","Percentage","0","Units",,,-3.02894346106333,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2021-03","Mar-2021","PC","Percentage","0","Units",,,2.86856590377668,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2021-04","Apr-2021","PC","Percentage","0","Units",,,0.0804745375739542,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2021-05","May-2021","PC","Percentage","0","Units",,,0.689428626704919,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2021-06","Jun-2021","PC","Percentage","0","Units",,,0.499170384425237,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2021-07","Jul-2021","PC","Percentage","0","Units",,,0.982329030934652,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2021-08","Aug-2021","PC","Percentage","0","Units",,,-0.0876629875822078,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2021-09","Sep-2021","PC","Percentage","0","Units",,,-1.28737828432467,,
"PRINTO01","Industrial production, s.a.","BRA","Brazil","GP","Growth previous period","M","Monthly","2019-12","Dec-2019","PC","Percentage","0","Units",,,-0.808314087759799,,
"PRINTO01","Industrial production, s.a.","BRA","Brazil","GP","Growth previous period","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,0.814901047729902,,
"PRINTO01","Industrial production, s.a.","BRA","Brazil","GP","Growth previous period","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,1.03926096997691,,
"PRINTO01","Industrial production, s.a.","BRA","Brazil","GP","Growth previous period","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,-7.99999999999999,,
"PRINTO01","Industrial production, s.a.","BRA","Brazil","GP","Growth previous period","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,-19.3788819875776,,
"PRINTO01","Industrial production, s.a.","BRA","Brazil","GP","Growth previous period","M","Monthly","2020-05","May-2020","PC","Percentage","0","Units",,,7.85824345146379,,
"PRINTO01","Industrial production, s.a.","BRA","Brazil","GP","Growth previous period","M","Monthly","2020-06","Jun-2020","PC","Percentage","0","Units",,,9.57142857142856,,
"PRINTO01","Industrial production, s.a.","BRA","Brazil","GP","Growth previous period","M","Monthly","2020-07","Jul-2020","PC","Percentage","0","Units",,,9.90873533246414,,
"PRINTO01","Industrial production, s.a.","BRA","Brazil","GP","Growth previous period","M","Monthly","2020-08","Aug-2020","PC","Percentage","0","Units",,,2.49110320284699,,
"PRINTO01","Industrial production, s.a.","BRA","Brazil","GP","Growth previous period","M","Monthly","2020-09","Sep-2020","PC","Percentage","0","Units",,,2.54629629629629,,
"PRINTO01","Industrial production, s.a.","BRA","Brazil","GP","Growth previous period","M","Monthly","2020-10","Oct-2020","PC","Percentage","0","Units",,,0.677200902934534,,
"PRINTO01","Industrial production, s.a.","BRA","Brazil","GP","Growth previous period","M","Monthly","2020-11","Nov-2020","PC","Percentage","0","Units",,,0.67264573991031,,
"PRINTO01","Industrial production, s.a.","BRA","Brazil","GP","Growth previous period","M","Monthly","2020-12","Dec-2020","PC","Percentage","0","Units",,,0.668151447661478,,
"PRINTO01","Industrial production, s.a.","BRA","Brazil","GP","Growth previous period","M","Monthly","2021-01","Jan-2021","PC","Percentage","0","Units",,,0.221238938053085,,
"PRINTO01","Industrial production, s.a.","BRA","Brazil","GP","Growth previous period","M","Monthly","2021-02","Feb-2021","PC","Percentage","0","Units",,,-0.993377483443703,,
"PRINTO01","Industrial production, s.a.","BRA","Brazil","GP","Growth previous period","M","Monthly","2021-03","Mar-2021","PC","Percentage","0","Units",,,-2.67558528428093,,
"PRINTO01","Industrial production, s.a.","BRA","Brazil","GP","Growth previous period","M","Monthly","2021-04","Apr-2021","PC","Percentage","0","Units",,,-1.48911798396335,,
"PRINTO01","Industrial production, s.a.","BRA","Brazil","GP","Growth previous period","M","Monthly","2021-05","May-2021","PC","Percentage","0","Units",,,1.16279069767442,,
"PRINTO01","Industrial production, s.a.","BRA","Brazil","GP","Growth previous period","M","Monthly","2021-06","Jun-2021","PC","Percentage","0","Units",,,-0.459770114942538,,
"PRINTO01","Industrial production, s.a.","BRA","Brazil","GP","Growth previous period","M","Monthly","2021-07","Jul-2021","PC","Percentage","0","Units",,,-1.15473441108544,,
