areaCode,areaName,areaType,date,age,VaccineRegisterPopulationByVaccinationDate,cumPeopleVaccinatedCompleteByVaccinationDate,newPeopleVaccinatedCompleteByVaccinationDate,cumPeopleVaccinatedFirstDoseByVaccinationDate,newPeopleVaccinatedFirstDoseByVaccinationDate,cumPeopleVaccinatedSecondDoseByVaccinationDate,newPeopleVaccinatedSecondDoseByVaccinationDate,cumVaccinationFirstDoseUptakeByVaccinationDatePercentage,cumVaccinationCompleteCoverageByVaccinationDatePercentage,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage
E92000001,England,nation,2021-01-29,65_69,2886997.0,5777.0,119.0,216593.0,25218.0,5777.0,119.0,7.5,0.2,0.2
E92000001,England,nation,2021-01-29,70_74,2861653.0,3997.0,93.0,726007.0,127450.0,3997.0,93.0,25.4,0.1,0.1
E92000001,England,nation,2021-01-29,75_79,2062779.0,7367.0,64.0,1385378.0,164856.0,7367.0,64.0,67.2,0.4,0.4
E92000001,England,nation,2021-01-29,80_84,1417462.0,174885.0,84.0,1240566.0,19526.0,174885.0,84.0,87.5,12.3,12.3
E92000001,England,nation,2021-01-29,85_89,846853.0,106818.0,49.0,733123.0,10245.0,106818.0,49.0,86.6,12.6,12.6
E92000001,England,nation,2021-01-29,90+,461842.0,47369.0,31.0,374793.0,6642.0,47369.0,31.0,81.2,10.3,10.3
E92000001,England,nation,2021-01-28,12_15,2853951.0,1.0,0.0,27.0,3.0,1.0,0.0,0.0,0.0,0.0
E92000001,England,nation,2021-01-28,16_17,1362878.0,116.0,0.0,4163.0,245.0,116.0,0.0,0.3,0.0,0.0
E92000001,England,nation,2021-01-28,18_24,5347222.0,4296.0,23.0,182173.0,8012.0,4296.0,23.0,3.4,0.1,0.1
E92000001,England,nation,2021-01-28,25_29,4508951.0,7334.0,47.0,225335.0,8117.0,7334.0,47.0,5.0,0.2,0.2
E92000001,England,nation,2021-01-28,30_34,4795390.0,9588.0,85.0,254354.0,8955.0,9588.0,85.0,5.3,0.2,0.2
E92000001,England,nation,2021-01-28,35_39,4540923.0,10339.0,94.0,258743.0,9418.0,10339.0,94.0,5.7,0.2,0.2
E92000001,England,nation,2021-01-28,40_44,4146831.0,12388.0,111.0,279330.0,10030.0,12388.0,111.0,6.7,0.3,0.3
E92000001,England,nation,2021-01-28,45_49,4015713.0,14744.0,146.0,317062.0,11928.0,14744.0,146.0,7.9,0.4,0.4
E92000001,England,nation,2021-01-28,50_54,4235812.0,16941.0,152.0,372782.0,14656.0,16941.0,152.0,8.8,0.4,0.4
E92000001,England,nation,2021-01-28,55_59,4082028.0,17650.0,135.0,382147.0,15875.0,17650.0,135.0,9.4,0.4,0.4
E92000001,England,nation,2021-01-28,60_64,3451652.0,12944.0,103.0,294168.0,14918.0,12944.0,103.0,8.5,0.4,0.4
E92000001,England,nation,2021-01-28,65_69,2886997.0,5658.0,53.0,191375.0,18038.0,5658.0,53.0,6.6,0.2,0.2
E92000001,England,nation,2021-01-28,70_74,2861653.0,3904.0,36.0,598557.0,79185.0,3904.0,36.0,20.9,0.1,0.1
E92000001,England,nation,2021-01-28,75_79,2062779.0,7303.0,23.0,1220522.0,97588.0,7303.0,23.0,59.2,0.4,0.4
E92000001,England,nation,2021-01-28,80_84,1417462.0,174801.0,62.0,1221040.0,19409.0,174801.0,62.0,86.1,12.3,12.3
E92000001,England,nation,2021-01-28,85_89,846853.0,106769.0,31.0,722878.0,10505.0,106769.0,31.0,85.4,12.6,12.6
E92000001,England,nation,2021-01-28,90+,461842.0,47338.0,14.0,368151.0,6883.0,47338.0,14.0,79.7,10.2,10.2
E92000001,England,nation,2021-01-27,12_15,2853951.0,1.0,0.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0
E92000001,England,nation,2021-01-27,16_17,1362878.0,116.0,0.0,3918.0,193.0,116.0,0.0,0.3,0.0,0.0
E92000001,England,nation,2021-01-27,18_24,5347222.0,4273.0,19.0,174161.0,7804.0,4273.0,19.0,3.3,0.1,0.1
E92000001,England,nation,2021-01-27,25_29,4508951.0,7287.0,29.0,217218.0,7935.0,7287.0,29.0,4.8,0.2,0.2
E92000001,England,nation,2021-01-27,30_34,4795390.0,9503.0,42.0,245399.0,8619.0,9503.0,42.0,5.1,0.2,0.2
E92000001,England,nation,2021-01-27,35_39,4540923.0,10245.0,37.0,249325.0,9029.0,10245.0,37.0,5.5,0.2,0.2
E92000001,England,nation,2021-01-27,40_44,4146831.0,12277.0,56.0,269300.0,9546.0,12277.0,56.0,6.5,0.3,0.3
E92000001,England,nation,2021-01-27,45_49,4015713.0,14598.0,71.0,305134.0,10921.0,14598.0,71.0,7.6,0.4,0.4
E92000001,England,nation,2021-01-27,50_54,4235812.0,16789.0,80.0,358126.0,13312.0,16789.0,80.0,8.5,0.4,0.4
E92000001,England,nation,2021-01-27,55_59,4082028.0,17515.0,67.0,366272.0,14121.0,17515.0,67.0,9.0,0.4,0.4
E92000001,England,nation,2021-01-27,60_64,3451652.0,12841.0,40.0,279250.0,12107.0,12841.0,40.0,8.1,0.4,0.4
E92000001,England,nation,2021-01-27,65_69,2886997.0,5605.0,27.0,173337.0,11955.0,5605.0,27.0,6.0,0.2,0.2
E92000001,England,nation,2021-01-27,70_74,2861653.0,3868.0,18.0,519372.0,49111.0,3868.0,18.0,18.1,0.1,0.1
E92000001,England,nation,2021-01-27,75_79,2062779.0,7280.0,9.0,1122934.0,51346.0,7280.0,9.0,54.4,0.4,0.4
E92000001,England,nation,2021-01-27,80_84,1417462.0,174739.0,33.0,1201631.0,13902.0,174739.0,33.0,84.8,12.3,12.3
E92000001,England,nation,2021-01-27,85_89,846853.0,106738.0,19.0,712373.0,8148.0,106738.0,19.0,84.1,12.6,12.6
E92000001,England,nation,2021-01-27,90+,461842.0,47324.0,15.0,361268.0,5764.0,47324.0,15.0,78.2,10.2,10.2
E92000001,England,nation,2021-01-26,12_15,2853951.0,1.0,0.0,24.0,2.0,1.0,0.0,0.0,0.0,0.0
E92000001,England,nation,2021-01-26,16_17,1362878.0,116.0,1.0,3725.0,160.0,116.0,1.0,0.3,0.0,0.0
E92000001,England,nation,2021-01-26,18_24,5347222.0,4254.0,14.0,166357.0,7245.0,4254.0,14.0,3.1,0.1,0.1
E92000001,England,nation,2021-01-26,25_29,4508951.0,7258.0,20.0,209283.0,7499.0,7258.0,20.0,4.6,0.2,0.2
E92000001,England,nation,2021-01-26,30_34,4795390.0,9461.0,29.0,236780.0,8487.0,9461.0,29.0,4.9,0.2,0.2
E92000001,England,nation,2021-01-26,35_39,4540923.0,10208.0,38.0,240296.0,8489.0,10208.0,38.0,5.3,0.2,0.2
E92000001,England,nation,2021-01-26,40_44,4146831.0,12221.0,42.0,259754.0,9273.0,12221.0,42.0,6.3,0.3,0.3
E92000001,England,nation,2021-01-26,45_49,4015713.0,14527.0,53.0,294213.0,10506.0,14527.0,53.0,7.3,0.4,0.4
E92000001,England,nation,2021-01-26,50_54,4235812.0,16709.0,48.0,344814.0,12709.0,16709.0,48.0,8.1,0.4,0.4
E92000001,England,nation,2021-01-26,55_59,4082028.0,17448.0,45.0,352151.0,13171.0,17448.0,45.0,8.6,0.4,0.4
E92000001,England,nation,2021-01-26,60_64,3451652.0,12801.0,40.0,267143.0,10911.0,12801.0,40.0,7.7,0.4,0.4
E92000001,England,nation,2021-01-26,65_69,2886997.0,5578.0,11.0,161382.0,9571.0,5578.0,11.0,5.6,0.2,0.2
E92000001,England,nation,2021-01-26,70_74,2861653.0,3850.0,10.0,470261.0,42373.0,3850.0,10.0,16.4,0.1,0.1
E92000001,England,nation,2021-01-26,75_79,2062779.0,7271.0,7.0,1071588.0,55289.0,7271.0,7.0,51.9,0.4,0.4
E92000001,England,nation,2021-01-26,80_84,1417462.0,174706.0,29.0,1187729.0,14943.0,174706.0,29.0,83.8,12.3,12.3
E92000001,England,nation,2021-01-26,85_89,846853.0,106719.0,16.0,704225.0,8736.0,106719.0,16.0,83.2,12.6,12.6
E92000001,England,nation,2021-01-26,90+,461842.0,47309.0,5.0,355504.0,6015.0,47309.0,5.0,77.0,10.2,10.2
E92000001,England,nation,2021-01-25,12_15,2853951.0,1.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0
E92000001,England,nation,2021-01-25,16_17,1362878.0,115.0,0.0,3565.0,135.0,115.0,0.0,0.3,0.0,0.0
E92000001,England,nation,2021-01-25,18_24,5347222.0,4240.0,15.0,159112.0,6261.0,4240.0,15.0,3.0,0.1,0.1
E92000001,England,nation,2021-01-25,25_29,4508951.0,7238.0,45.0,201784.0,6801.0,7238.0,45.0,4.5,0.2,0.2
E92000001,England,nation,2021-01-25,30_34,4795390.0,9432.0,42.0,228293.0,7397.0,9432.0,42.0,4.8,0.2,0.2
E92000001,England,nation,2021-01-25,35_39,4540923.0,10170.0,43.0,231807.0,7354.0,10170.0,43.0,5.1,0.2,0.2
E92000001,England,nation,2021-01-25,40_44,4146831.0,12179.0,49.0,250481.0,7842.0,12179.0,49.0,6.0,0.3,0.3
E92000001,England,nation,2021-01-25,45_49,4015713.0,14474.0,55.0,283707.0,9139.0,14474.0,55.0,7.1,0.4,0.4
E92000001,England,nation,2021-01-25,50_54,4235812.0,16661.0,60.0,332105.0,10630.0,16661.0,60.0,7.8,0.4,0.4
E92000001,England,nation,2021-01-25,55_59,4082028.0,17403.0,53.0,338980.0,11265.0,17403.0,53.0,8.3,0.4,0.4
E92000001,England,nation,2021-01-25,60_64,3451652.0,12761.0,35.0,256232.0,8790.0,12761.0,35.0,7.4,0.4,0.4
E92000001,England,nation,2021-01-25,65_69,2886997.0,5567.0,14.0,151811.0,7276.0,5567.0,14.0,5.3,0.2,0.2
E92000001,England,nation,2021-01-25,70_74,2861653.0,3840.0,7.0,427888.0,30406.0,3840.0,7.0,15.0,0.1,0.1
E92000001,England,nation,2021-01-25,75_79,2062779.0,7264.0,4.0,1016299.0,48363.0,7264.0,4.0,49.3,0.4,0.4
E92000001,England,nation,2021-01-25,80_84,1417462.0,174677.0,29.0,1172786.0,13986.0,174677.0,29.0,82.7,12.3,12.3
E92000001,England,nation,2021-01-25,85_89,846853.0,106703.0,21.0,695489.0,7891.0,106703.0,21.0,82.1,12.6,12.6
E92000001,England,nation,2021-01-25,90+,461842.0,47304.0,7.0,349489.0,5114.0,47304.0,7.0,75.7,10.2,10.2
E92000001,England,nation,2021-01-24,12_15,2853951.0,1.0,0.0,22.0,1.0,1.0,0.0,0.0,0.0,0.0
E92000001,England,nation,2021-01-24,16_17,1362878.0,115.0,1.0,3430.0,169.0,115.0,1.0,0.3,0.0,0.0
E92000001,England,nation,2021-01-24,18_24,5347222.0,4225.0,10.0,152851.0,4988.0,4225.0,10.0,2.9,0.1,0.1
E92000001,England,nation,2021-01-24,25_29,4508951.0,7193.0,25.0,194983.0,5057.0,7193.0,25.0,4.3,0.2,0.2
E92000001,England,nation,2021-01-24,30_34,4795390.0,9390.0,43.0,220896.0,5797.0,9390.0,43.0,4.6,0.2,0.2
E92000001,England,nation,2021-01-24,35_39,4540923.0,10127.0,42.0,224453.0,5928.0,10127.0,42.0,4.9,0.2,0.2
E92000001,England,nation,2021-01-24,40_44,4146831.0,12130.0,53.0,242639.0,6469.0,12130.0,53.0,5.9,0.3,0.3
E92000001,England,nation,2021-01-24,45_49,4015713.0,14419.0,54.0,274568.0,7099.0,14419.0,54.0,6.8,0.4,0.4
E92000001,England,nation,2021-01-24,50_54,4235812.0,16601.0,72.0,321475.0,8985.0,16601.0,72.0,7.6,0.4,0.4
E92000001,England,nation,2021-01-24,55_59,4082028.0,17350.0,73.0,327715.0,9610.0,17350.0,73.0,8.0,0.4,0.4
E92000001,England,nation,2021-01-24,60_64,3451652.0,12726.0,50.0,247442.0,8203.0,12726.0,50.0,7.2,0.4,0.4
E92000001,England,nation,2021-01-24,65_69,2886997.0,5553.0,15.0,144535.0,7885.0,5553.0,15.0,5.0,0.2,0.2
E92000001,England,nation,2021-01-24,70_74,2861653.0,3833.0,7.0,397482.0,37823.0,3833.0,7.0,13.9,0.1,0.1
E92000001,England,nation,2021-01-24,75_79,2062779.0,7260.0,3.0,967936.0,54348.0,7260.0,3.0,46.9,0.4,0.4
E92000001,England,nation,2021-01-24,80_84,1417462.0,174648.0,16.0,1158800.0,14749.0,174648.0,16.0,81.8,12.3,12.3
E92000001,England,nation,2021-01-24,85_89,846853.0,106682.0,15.0,687598.0,7512.0,106682.0,15.0,81.2,12.6,12.6
E92000001,England,nation,2021-01-24,90+,461842.0,47297.0,2.0,344375.0,3796.0,47297.0,2.0,74.6,10.2,10.2
E92000001,England,nation,2021-01-23,12_15,2853951.0,1.0,0.0,21.0,1.0,1.0,0.0,0.0,0.0,0.0
E92000001,England,nation,2021-01-23,16_17,1362878.0,114.0,0.0,3261.0,232.0,114.0,0.0,0.2,0.0,0.0
E92000001,England,nation,2021-01-23,18_24,5347222.0,4215.0,8.0,147863.0,8889.0,4215.0,8.0,2.8,0.1,0.1
E92000001,England,nation,2021-01-23,25_29,4508951.0,7168.0,29.0,189926.0,9085.0,7168.0,29.0,4.2,0.2,0.2
E92000001,England,nation,2021-01-23,30_34,4795390.0,9347.0,45.0,215099.0,10274.0,9347.0,45.0,4.5,0.2,0.2
E92000001,England,nation,2021-01-23,35_39,4540923.0,10085.0,49.0,218525.0,10793.0,10085.0,49.0,4.8,0.2,0.2
E92000001,England,nation,2021-01-23,40_44,4146831.0,12077.0,71.0,236170.0,11322.0,12077.0,71.0,5.7,0.3,0.3
E92000001,England,nation,2021-01-23,45_49,4015713.0,14365.0,66.0,267469.0,13060.0,14365.0,66.0,6.7,0.4,0.4
E92000001,England,nation,2021-01-23,50_54,4235812.0,16529.0,87.0,312490.0,15822.0,16529.0,87.0,7.4,0.4,0.4
E92000001,England,nation,2021-01-23,55_59,4082028.0,17277.0,76.0,318105.0,16936.0,17277.0,76.0,7.8,0.4,0.4
E92000001,England,nation,2021-01-23,60_64,3451652.0,12676.0,40.0,239239.0,14854.0,12676.0,40.0,6.9,0.4,0.4
E92000001,England,nation,2021-01-23,65_69,2886997.0,5538.0,18.0,136650.0,14968.0,5538.0,18.0,4.7,0.2,0.2
E92000001,England,nation,2021-01-23,70_74,2861653.0,3826.0,8.0,359659.0,86308.0,3826.0,8.0,12.6,0.1,0.1
E92000001,England,nation,2021-01-23,75_79,2062779.0,7257.0,10.0,913588.0,158544.0,7257.0,10.0,44.3,0.4,0.4
E92000001,England,nation,2021-01-23,80_84,1417462.0,174632.0,33.0,1144051.0,50242.0,174632.0,33.0,80.7,12.3,12.3
E92000001,England,nation,2021-01-23,85_89,846853.0,106667.0,18.0,680086.0,24485.0,106667.0,18.0,80.3,12.6,12.6
E92000001,England,nation,2021-01-23,90+,461842.0,47295.0,2.0,340579.0,12094.0,47295.0,2.0,73.7,10.2,10.2
E92000001,England,nation,2021-01-22,12_15,2853951.0,1.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0
E92000001,England,nation,2021-01-22,16_17,1362878.0,114.0,2.0,3029.0,209.0,114.0,2.0,0.2,0.0,0.0
E92000001,England,nation,2021-01-22,18_24,5347222.0,4207.0,21.0,138974.0,10717.0,4207.0,21.0,2.6,0.1,0.1
E92000001,England,nation,2021-01-22,25_29,4508951.0,7139.0,28.0,180841.0,11110.0,7139.0,28.0,4.0,0.2,0.2
E92000001,England,nation,2021-01-22,30_34,4795390.0,9302.0,45.0,204825.0,12148.0,9302.0,45.0,4.3,0.2,0.2
E92000001,England,nation,2021-01-22,35_39,4540923.0,10036.0,51.0,207732.0,12408.0,10036.0,51.0,4.6,0.2,0.2
E92000001,England,nation,2021-01-22,40_44,4146831.0,12006.0,61.0,224848.0,13299.0,12006.0,61.0,5.4,0.3,0.3
E92000001,England,nation,2021-01-22,45_49,4015713.0,14299.0,88.0,254409.0,15328.0,14299.0,88.0,6.3,0.4,0.4
E92000001,England,nation,2021-01-22,50_54,4235812.0,16442.0,86.0,296668.0,18719.0,16442.0,86.0,7.0,0.4,0.4
E92000001,England,nation,2021-01-22,55_59,4082028.0,17201.0,110.0,301169.0,19531.0,17201.0,110.0,7.4,0.4,0.4
E92000001,England,nation,2021-01-22,60_64,3451652.0,12636.0,45.0,224385.0,16276.0,12636.0,45.0,6.5,0.4,0.4
E92000001,England,nation,2021-01-22,65_69,2886997.0,5520.0,29.0,121682.0,14644.0,5520.0,29.0,4.2,0.2,0.2
E92000001,England,nation,2021-01-22,70_74,2861653.0,3818.0,19.0,273351.0,66704.0,3818.0,19.0,9.6,0.1,0.1
E92000001,England,nation,2021-01-22,75_79,2062779.0,7247.0,19.0,755044.0,148943.0,7247.0,19.0,36.6,0.4,0.4
E92000001,England,nation,2021-01-22,80_84,1417462.0,174599.0,27.0,1093809.0,58340.0,174599.0,27.0,77.2,12.3,12.3
E92000001,England,nation,2021-01-22,85_89,846853.0,106649.0,15.0,655601.0,30730.0,106649.0,15.0,77.4,12.6,12.6
E92000001,England,nation,2021-01-22,90+,461842.0,47293.0,8.0,328485.0,17649.0,47293.0,8.0,71.1,10.2,10.2
E92000001,England,nation,2021-01-21,12_15,2853951.0,1.0,0.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0
E92000001,England,nation,2021-01-21,16_17,1362878.0,112.0,2.0,2820.0,202.0,112.0,2.0,0.2,0.0,0.0
E92000001,England,nation,2021-01-21,18_24,5347222.0,4186.0,31.0,128257.0,9421.0,4186.0,31.0,2.4,0.1,0.1
E92000001,England,nation,2021-01-21,25_29,4508951.0,7111.0,61.0,169731.0,10283.0,7111.0,61.0,3.8,0.2,0.2
E92000001,England,nation,2021-01-21,30_34,4795390.0,9257.0,79.0,192677.0,11212.0,9257.0,79.0,4.0,0.2,0.2
E92000001,England,nation,2021-01-21,35_39,4540923.0,9985.0,72.0,195324.0,11549.0,9985.0,72.0,4.3,0.2,0.2
E92000001,England,nation,2021-01-21,40_44,4146831.0,11945.0,97.0,211549.0,12383.0,11945.0,97.0,5.1,0.3,0.3
E92000001,England,nation,2021-01-21,45_49,4015713.0,14211.0,136.0,239081.0,13580.0,14211.0,136.0,6.0,0.4,0.4
E92000001,England,nation,2021-01-21,50_54,4235812.0,16356.0,126.0,277949.0,16383.0,16356.0,126.0,6.6,0.4,0.4
E92000001,England,nation,2021-01-21,55_59,4082028.0,17091.0,139.0,281638.0,16960.0,17091.0,139.0,6.9,0.4,0.4
E92000001,England,nation,2021-01-21,60_64,3451652.0,12591.0,97.0,208109.0,13491.0,12591.0,97.0,6.0,0.4,0.4
E92000001,England,nation,2021-01-21,65_69,2886997.0,5491.0,56.0,107038.0,11030.0,5491.0,56.0,3.7,0.2,0.2
E92000001,England,nation,2021-01-21,70_74,2861653.0,3799.0,32.0,206647.0,41566.0,3799.0,32.0,7.2,0.1,0.1
E92000001,England,nation,2021-01-21,75_79,2062779.0,7228.0,24.0,606101.0,102615.0,7228.0,24.0,29.4,0.4,0.4
E92000001,England,nation,2021-01-21,80_84,1417462.0,174572.0,295.0,1035469.0,46999.0,174572.0,295.0,73.1,12.3,12.3
E92000001,England,nation,2021-01-21,85_89,846853.0,106634.0,168.0,624871.0,24648.0,106634.0,168.0,73.8,12.6,12.6
E92000001,England,nation,2021-01-21,90+,461842.0,47285.0,85.0,310836.0,13487.0,47285.0,85.0,67.3,10.2,10.2
E92000001,England,nation,2021-01-20,12_15,2853951.0,1.0,0.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0
E92000001,England,nation,2021-01-20,16_17,1362878.0,110.0,3.0,2618.0,188.0,110.0,3.0,0.2,0.0,0.0
E92000001,England,nation,2021-01-20,18_24,5347222.0,4155.0,35.0,118836.0,9168.0,4155.0,35.0,2.2,0.1,0.1
E92000001,England,nation,2021-01-20,25_29,4508951.0,7050.0,75.0,159448.0,10034.0,7050.0,75.0,3.5,0.2,0.2
E92000001,England,nation,2021-01-20,30_34,4795390.0,9178.0,85.0,181465.0,10798.0,9178.0,85.0,3.8,0.2,0.2
E92000001,England,nation,2021-01-20,35_39,4540923.0,9913.0,88.0,183775.0,10946.0,9913.0,88.0,4.0,0.2,0.2
E92000001,England,nation,2021-01-20,40_44,4146831.0,11848.0,121.0,199166.0,11650.0,11848.0,121.0,4.8,0.3,0.3
E92000001,England,nation,2021-01-20,45_49,4015713.0,14075.0,140.0,225501.0,13030.0,14075.0,140.0,5.6,0.4,0.4
E92000001,England,nation,2021-01-20,50_54,4235812.0,16230.0,159.0,261566.0,15186.0,16230.0,159.0,6.2,0.4,0.4
E92000001,England,nation,2021-01-20,55_59,4082028.0,16952.0,168.0,264678.0,15559.0,16952.0,168.0,6.5,0.4,0.4
E92000001,England,nation,2021-01-20,60_64,3451652.0,12494.0,126.0,194618.0,12037.0,12494.0,126.0,5.6,0.4,0.4
E92000001,England,nation,2021-01-20,65_69,2886997.0,5435.0,68.0,96008.0,7704.0,5435.0,68.0,3.3,0.2,0.2
E92000001,England,nation,2021-01-20,70_74,2861653.0,3767.0,38.0,165081.0,31068.0,3767.0,38.0,5.8,0.1,0.1
E92000001,England,nation,2021-01-20,75_79,2062779.0,7204.0,38.0,503486.0,79075.0,7204.0,38.0,24.4,0.3,0.3
E92000001,England,nation,2021-01-20,80_84,1417462.0,174277.0,241.0,988470.0,50710.0,174277.0,241.0,69.7,12.3,12.3
E92000001,England,nation,2021-01-20,85_89,846853.0,106466.0,148.0,600223.0,26199.0,106466.0,148.0,70.9,12.6,12.6
E92000001,England,nation,2021-01-20,90+,461842.0,47200.0,85.0,297349.0,12605.0,47200.0,85.0,64.4,10.2,10.2
E92000001,England,nation,2021-01-19,12_15,2853951.0,1.0,0.0,18.0,2.0,1.0,0.0,0.0,0.0,0.0
E92000001,England,nation,2021-01-19,16_17,1362878.0,107.0,1.0,2430.0,157.0,107.0,1.0,0.2,0.0,0.0
E92000001,England,nation,2021-01-19,18_24,5347222.0,4120.0,26.0,109668.0,7929.0,4120.0,26.0,2.1,0.1,0.1
E92000001,England,nation,2021-01-19,25_29,4508951.0,6975.0,45.0,149414.0,8865.0,6975.0,45.0,3.3,0.2,0.2
E92000001,England,nation,2021-01-19,30_34,4795390.0,9093.0,60.0,170667.0,9751.0,9093.0,60.0,3.6,0.2,0.2
E92000001,England,nation,2021-01-19,35_39,4540923.0,9825.0,62.0,172829.0,9919.0,9825.0,62.0,3.8,0.2,0.2
E92000001,England,nation,2021-01-19,40_44,4146831.0,11727.0,89.0,187516.0,10534.0,11727.0,89.0,4.5,0.3,0.3
E92000001,England,nation,2021-01-19,45_49,4015713.0,13935.0,118.0,212471.0,11772.0,13935.0,118.0,5.3,0.3,0.3
E92000001,England,nation,2021-01-19,50_54,4235812.0,16071.0,115.0,246380.0,13554.0,16071.0,115.0,5.8,0.4,0.4
E92000001,England,nation,2021-01-19,55_59,4082028.0,16784.0,124.0,249119.0,13807.0,16784.0,124.0,6.1,0.4,0.4
E92000001,England,nation,2021-01-19,60_64,3451652.0,12368.0,103.0,182581.0,10480.0,12368.0,103.0,5.3,0.4,0.4
E92000001,England,nation,2021-01-19,65_69,2886997.0,5367.0,38.0,88304.0,5921.0,5367.0,38.0,3.1,0.2,0.2
E92000001,England,nation,2021-01-19,70_74,2861653.0,3729.0,30.0,134013.0,21443.0,3729.0,30.0,4.7,0.1,0.1
E92000001,England,nation,2021-01-19,75_79,2062779.0,7166.0,59.0,424411.0,67894.0,7166.0,59.0,20.6,0.3,0.3
E92000001,England,nation,2021-01-19,80_84,1417462.0,174036.0,201.0,937760.0,58178.0,174036.0,201.0,66.2,12.3,12.3
E92000001,England,nation,2021-01-19,85_89,846853.0,106318.0,123.0,574024.0,29857.0,106318.0,123.0,67.8,12.6,12.6
E92000001,England,nation,2021-01-19,90+,461842.0,47115.0,53.0,284744.0,13704.0,47115.0,53.0,61.7,10.2,10.2
E92000001,England,nation,2021-01-18,12_15,2853951.0,1.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0
E92000001,England,nation,2021-01-18,16_17,1362878.0,106.0,0.0,2273.0,114.0,106.0,0.0,0.2,0.0,0.0
E92000001,England,nation,2021-01-18,18_24,5347222.0,4094.0,26.0,101739.0,7112.0,4094.0,26.0,1.9,0.1,0.1
E92000001,England,nation,2021-01-18,25_29,4508951.0,6930.0,49.0,140549.0,8104.0,6930.0,49.0,3.1,0.2,0.2
E92000001,England,nation,2021-01-18,30_34,4795390.0,9033.0,74.0,160916.0,8580.0,9033.0,74.0,3.4,0.2,0.2
E92000001,England,nation,2021-01-18,35_39,4540923.0,9763.0,40.0,162910.0,8799.0,9763.0,40.0,3.6,0.2,0.2
E92000001,England,nation,2021-01-18,40_44,4146831.0,11638.0,62.0,176982.0,9154.0,11638.0,62.0,4.3,0.3,0.3
E92000001,England,nation,2021-01-18,45_49,4015713.0,13817.0,82.0,200699.0,10300.0,13817.0,82.0,5.0,0.3,0.3
E92000001,England,nation,2021-01-18,50_54,4235812.0,15956.0,95.0,232826.0,11869.0,15956.0,95.0,5.5,0.4,0.4
E92000001,England,nation,2021-01-18,55_59,4082028.0,16660.0,100.0,235312.0,11851.0,16660.0,100.0,5.8,0.4,0.4
E92000001,England,nation,2021-01-18,60_64,3451652.0,12265.0,59.0,172101.0,8669.0,12265.0,59.0,5.0,0.4,0.4
E92000001,England,nation,2021-01-18,65_69,2886997.0,5329.0,30.0,82383.0,4226.0,5329.0,30.0,2.9,0.2,0.2
E92000001,England,nation,2021-01-18,70_74,2861653.0,3699.0,16.0,112570.0,6947.0,3699.0,16.0,3.9,0.1,0.1
E92000001,England,nation,2021-01-18,75_79,2062779.0,7107.0,14.0,356517.0,15332.0,7107.0,14.0,17.3,0.3,0.3
E92000001,England,nation,2021-01-18,80_84,1417462.0,173835.0,159.0,879582.0,19588.0,173835.0,159.0,62.1,12.3,12.3
E92000001,England,nation,2021-01-18,85_89,846853.0,106195.0,83.0,544167.0,11504.0,106195.0,83.0,64.3,12.5,12.5
E92000001,England,nation,2021-01-18,90+,461842.0,47062.0,35.0,271040.0,7269.0,47062.0,35.0,58.7,10.2,10.2
E92000001,England,nation,2021-01-17,12_15,2853951.0,1.0,0.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0
E92000001,England,nation,2021-01-17,16_17,1362878.0,106.0,1.0,2159.0,121.0,106.0,1.0,0.2,0.0,0.0
E92000001,England,nation,2021-01-17,18_24,5347222.0,4068.0,25.0,94627.0,5162.0,4068.0,25.0,1.8,0.1,0.1
E92000001,England,nation,2021-01-17,25_29,4508951.0,6881.0,38.0,132445.0,5727.0,6881.0,38.0,2.9,0.2,0.2
E92000001,England,nation,2021-01-17,30_34,4795390.0,8959.0,66.0,152336.0,6786.0,8959.0,66.0,3.2,0.2,0.2
E92000001,England,nation,2021-01-17,35_39,4540923.0,9723.0,65.0,154111.0,6760.0,9723.0,65.0,3.4,0.2,0.2
E92000001,England,nation,2021-01-17,40_44,4146831.0,11576.0,67.0,167828.0,7177.0,11576.0,67.0,4.0,0.3,0.3
E92000001,England,nation,2021-01-17,45_49,4015713.0,13735.0,89.0,190399.0,8025.0,13735.0,89.0,4.7,0.3,0.3
E92000001,England,nation,2021-01-17,50_54,4235812.0,15861.0,101.0,220957.0,9265.0,15861.0,101.0,5.2,0.4,0.4
E92000001,England,nation,2021-01-17,55_59,4082028.0,16560.0,108.0,223461.0,9310.0,16560.0,108.0,5.5,0.4,0.4
E92000001,England,nation,2021-01-17,60_64,3451652.0,12206.0,70.0,163432.0,6768.0,12206.0,70.0,4.7,0.4,0.4
E92000001,England,nation,2021-01-17,65_69,2886997.0,5299.0,32.0,78157.0,3344.0,5299.0,32.0,2.7,0.2,0.2
E92000001,England,nation,2021-01-17,70_74,2861653.0,3683.0,18.0,105623.0,6107.0,3683.0,18.0,3.7,0.1,0.1
